ID,Name in English,Degree of endangerment,Country,Country code alpha 3
277,Plains Cree,Vulnerable,Canada,CAN
1273,Higher Reservoir Mazatec,Vulnerable,Mexico,MEX
1280,Chilchotla Mazatec,Vulnerable,Mexico,MEX
955,"Zapotec of the Valleys, middle northwest",Definitely endangered,Mexico,MEX
2443,Aluo,Definitely endangered,China,CHN
978,Bangni,Vulnerable,India,IND
1990,Bru,Definitely endangered,Thailand,THA
1252,Cho-ca-nga-ca-kha,Definitely endangered,Bhutan,BTN
1448,Crimean Tatar (Dobruja),Severely endangered,Bulgaria,BGR
1448,Crimean Tatar (Dobruja),Severely endangered,Romania,ROU
436,Dhimal,Severely endangered,Nepal,NPL
1614,Griko (Salento),Severely endangered,Italy,ITA
1878,Kaiowá Guarani,Vulnerable,Brazil,BRA
327,Karelian (Karelia),Definitely endangered,Finland,FIN
327,Karelian (Karelia),Definitely endangered,Russian Federation,RUS
1152,Khoirao,Vulnerable,India,IND
1185,Manchad,Vulnerable,India,IND
1337,Mariupolitan Greek,Severely endangered,Ukraine,UKR
985,Padam,Vulnerable,India,IND
1965,Pemon (Venezuela),Vulnerable,Guyana,GUY
1965,Pemon (Venezuela),Vulnerable,Venezuela (Bolivarian Republic of),VEN
1995,Tacenwit,Vulnerable,Algeria,DZA
1502,Tangwang,Definitely endangered,China,CHN
2090,Western Neo-Aramaic,Definitely endangered,Syrian Arab Republic,SYR
1438,Yaghnobi,Definitely endangered,Tajikistan,TJK
2224,Yaw,Definitely endangered,Myanmar,MMR
1405,Yeyi,Definitely endangered,Botswana,BWA
384,Sorbian,Definitely endangered,Germany,DEU
1187,Biete,Definitely endangered,India,IND
1189,Hrangkhol,Vulnerable,India,IND
1959,Terena,Severely endangered,Brazil,BRA
1595,Kati,Definitely endangered,Pakistan,PAK
1595,Kati,Definitely endangered,Afghanistan,AFG
1092,Kulung,Vulnerable,Nepal,NPL
617,Kaingang,Definitely endangered,Brazil,BRA
1278,Lowland Mazatec,Vulnerable,Mexico,MEX
1797,Vafsi,Definitely endangered,Iran (Islamic Republic of),IRN
1310,Bassari,Vulnerable,Senegal,SEN
1307,Bayot,Vulnerable,Senegal,SEN
1142,Pochuri,Vulnerable,India,IND
1712,Tamahaq (Libya),Definitely endangered,Libyan Arab Jamahiriya,LBY
276,Swampy Cree,Vulnerable,Canada,CAN
1583,Koraga,Critically endangered,India,IND
1684,Oyda,Vulnerable,Ethiopia,ETH
1560,Pangvali,Critically endangered,India,IND
654,Shipibo-Conibo,Definitely endangered,Peru,PER
109,Amba,Vulnerable,Uganda,UGA
1051,Tsez,Definitely endangered,Russian Federation,RUS
1425,Bonan,Definitely endangered,China,CHN
2246,Chrau,Definitely endangered,Viet Nam,VNM
1773,Dari,Definitely endangered,Iran (Islamic Republic of),IRN
1250,Dzala,Vulnerable,Bhutan,BTN
2432,Ersu,Definitely endangered,China,CHN
1180,Gangte,Definitely endangered,India,IND
24,Gurdu-Mbaaru,Severely endangered,Nigeria,NGA
1145,Ha-lung Tibetan,Definitely endangered,Nepal,NPL
2445,Hlersu,Vulnerable,China,CHN
2254,Juk,Definitely endangered,Lao People's Democratic Republic,LAO
1681,Kwama,Vulnerable,Ethiopia,ETH
2434,Laemae,Severely endangered,China,CHN
539,Lavua,Definitely endangered,Thailand,THA
648,Macushi (Brazil),Vulnerable,Brazil,BRA
1361,Nahali,Definitely endangered,India,IND
2448,Naluo,Vulnerable,China,CHN
2401,Nyoe,Definitely endangered,Thailand,THA
1524,O'odham (Akimel),Definitely endangered,United States of America,USA
871,O'odham (Tohono),Definitely endangered,United States of America,USA
2031,Paiwan,Vulnerable,China,CHN
2428,Rao,Definitely endangered,China,CHN
2294,Semai,Severely endangered,Malaysia,MYS
1719,Shatt,Severely endangered,Sudan,SDN
6,Siwi,Definitely endangered,Egypt,EGY
1289,Tagargrent,Severely endangered,Algeria,DZA
2162,Tayurayt,Vulnerable,Algeria,DZA
2324,Totoli,Vulnerable,Indonesia,IDN
286,Aruaco,Vulnerable,Colombia,COL
441,Yakkha,Critically endangered,Nepal,NPL
1584,Kuruba,Critically endangered,India,IND
707,Tuamotuan,Definitely endangered,French Polynesia (France),PYF
62,Katla,Definitely endangered,Sudan,SDN
294,Garífuna (Belize),Vulnerable,Belize,BLZ
1109,Thulung,Definitely endangered,Nepal,NPL
1190,Bawm,Definitely endangered,Bangladesh,BGD
1190,Bawm,Definitely endangered,India,IND
1666,Guajajara,Vulnerable,Brazil,BRA
703,Niuean,Definitely endangered,Niue,NIU
2574,Uhunduni,Vulnerable,Indonesia,IDN
1300,Gusilay,Vulnerable,Senegal,SEN
1816,Xavante,Vulnerable,Brazil,BRA
2304,Dondo,Vulnerable,Indonesia,IDN
1168,Khampti,Vulnerable,India,IND
11,Nalu,Definitely endangered,Guinea,GIN
1721,Tagoi,Severely endangered,Sudan,SDN
71,Karko,Definitely endangered,Sudan,SDN
939,San Mateo del Mar Huave,Vulnerable,Mexico,MEX
1751,Q'eqchi' (Belize),Vulnerable,Belize,BLZ
52,Kadaru,Definitely endangered,Sudan,SDN
1286,Mazatlán Mazatec,Vulnerable,Mexico,MEX
1309,Badiaranke,Severely endangered,Guinea,GIN
2327,Alune,Vulnerable,Indonesia,IDN
1606,Bangani,Critically endangered,India,IND
1046,Chamalal,Definitely endangered,Russian Federation,RUS
2238,Chru,Vulnerable,Viet Nam,VNM
1090,Hill Miri,Definitely endangered,India,IND
2446,Jinuo,Definitely endangered,China,CHN
2435,Muya,Vulnerable,China,CHN
556,Samei,Severely endangered,China,CHN
2617,Tajio,Vulnerable,Indonesia,IDN
2618,Tobada',Extinct,Indonesia,IDN
1333,Yurt Tatar,Definitely endangered,Russian Federation,RUS
1489,Yaqui (Mexico),Vulnerable,Mexico,MEX
1784,Ch'orti' (Guatemala),Definitely endangered,Guatemala,GTM
919,Filomeno Mata Totonac,Vulnerable,Mexico,MEX
917,Northern Totonac,Critically endangered,Mexico,MEX
1733,Komo,Definitely endangered,Ethiopia,ETH
1733,Komo,Definitely endangered,Sudan,SDN
19,Tuwuli,Vulnerable,Ghana,GHA
1824,Poqomam,Definitely endangered,Guatemala,GTM
1084,Idu,Definitely endangered,China,CHN
1084,Idu,Definitely endangered,India,IND
683,Kari'ña (Venezuela),Severely endangered,Venezuela (Bolivarian Republic of),VEN
731,Machiguenga,Definitely endangered,Peru,PER
1963,Piaroa (Venezuela),Vulnerable,Venezuela (Bolivarian Republic of),VEN
714,Tuvaluan,Definitely endangered,Tuvalu,TUV
322,Waunana (Colombia),Vulnerable,Colombia,COL
1296,Noon,Vulnerable,Senegal,SEN
1102,Sampang,Vulnerable,Nepal,NPL
690,Central Alaskan Yupik (2),Vulnerable,United States of America,USA
691,Central Alaskan Yupik (Nuniak Island),Vulnerable,United States of America,USA
2665,Bukiyip,Vulnerable,Papua New Guinea,PNG
2610,Saparua,Definitely endangered,Indonesia,IDN
1083,Darai,Severely endangered,Nepal,NPL
1303,Bandial,Vulnerable,Senegal,SEN
55,Bongo,Definitely endangered,Sudan,SDN
1484,Northwestern Tarahumara,Vulnerable,Mexico,MEX
1343,Algherese Catalan,Definitely endangered,Italy,ITA
330,Aragonese,Definitely endangered,Spain,ESP
2430,Baima,Vulnerable,China,CHN
1678,Bukharic,Definitely endangered,Uzbekistan,UZB
2029,Bunun,Vulnerable,China,CHN
119,Burunge,Vulnerable,United Republic of Tanzania,TZA
743,Chayahuita,Definitely endangered,Peru,PER
903,Cherokee (Oklahoma),Definitely endangered,United States of America,USA
344,Dalecarlian,Definitely endangered,Sweden,SWE
605,"Huitoto (Colombia, Peru)",Definitely endangered,Colombia,COL
605,"Huitoto (Colombia, Peru)",Definitely endangered,Peru,PER
2173,Hulaula (Israel),Severely endangered,Israel,ISR
139,Karang,Vulnerable,Chad,TCD
1516,Karelian (Tver),Definitely endangered,Russian Federation,RUS
1298,Karone,Vulnerable,Senegal,SEN
1055,Kryz,Severely endangered,Azerbaijan,AZE
300,"Kurripako (Colombia, Venezuela)",Definitely endangered,Colombia,COL
300,"Kurripako (Colombia, Venezuela)",Definitely endangered,Venezuela (Bolivarian Republic of),VEN
1246,Kurtöp,Vulnerable,Bhutan,BTN
535,Lamgang,Critically endangered,India,IND
2447,Miqie,Definitely endangered,China,CHN
1956,Mojo,Definitely endangered,Bolivia (Plurinational State of),BOL
1198,Muot,Critically endangered,India,IND
1589,Naiki,Critically endangered,India,IND
1948,Ñandeva Guarani,Vulnerable,Brazil,BRA
27,Ngwaba,Severely endangered,Nigeria,NGA
394,North Frisian,Severely endangered,Germany,DEU
483,Northern Khanty,Definitely endangered,Russian Federation,RUS
1008,Nyah Kur,Definitely endangered,Thailand,THA
1248,Nyenkha,Vulnerable,Bhutan,BTN
2283,Orang Hulu,Definitely endangered,Malaysia,MYS
1718,Otoro,Severely endangered,Sudan,SDN
461,Solon,Definitely endangered,China,CHN
2440,Southern Tujia,Severely endangered,China,CHN
2331,Taba,Vulnerable,Indonesia,IDN
2410,Talu,Vulnerable,China,CHN
718,Tamazight (Tunisia),Severely endangered,Tunisia,TUN
2027,Tayal,Vulnerable,China,CHN
1723,Temein,Severely endangered,Sudan,SDN
2296,Temiar,Definitely endangered,Malaysia,MYS
1079,Trukhmen,Definitely endangered,Russian Federation,RUS
1079,Trukhmen,Definitely endangered,Turkmenistan,TKM
120,Vidunda,Vulnerable,United Republic of Tanzania,TZA
291,Kogui,Vulnerable,Colombia,COL
1297,Paloor,Vulnerable,Senegal,SEN
1780,Awakatek (Guatemala),Vulnerable,Guatemala,GTM
1541,Choctaw (Louisiana),Vulnerable,United States of America,USA
896,Choctaw (Mississipi),Vulnerable,United States of America,USA
1542,Choctaw (Oklahoma),Vulnerable,United States of America,USA
1850,Gawar-Bati,Definitely endangered,Pakistan,PAK
1850,Gawar-Bati,Definitely endangered,Afghanistan,AFG
2259,Taruang,Vulnerable,China,CHN
2259,Taruang,Vulnerable,India,IND
2259,Taruang,Vulnerable,Myanmar,MMR
1088,Khaling,Definitely endangered,Nepal,NPL
1485,Western Tarahumara,Vulnerable,Mexico,MEX
2362,Nunavimmiutitut,Vulnerable,Canada,CAN
275,Woods Cree,Vulnerable,Canada,CAN
2244,Phula (Viet Nam),Definitely endangered,Viet Nam,VNM
1085,Dol-po,Definitely endangered,Nepal,NPL
2581,Helong,Severely endangered,Indonesia,IDN
2337,Lisela,Vulnerable,Indonesia,IDN
1219,Motuo Menba,Definitely endangered,China,CHN
1219,Motuo Menba,Definitely endangered,India,IND
1889,Panamahka,Vulnerable,Nicaragua,NIC
880,Zuni,Vulnerable,United States of America,USA
1750,Mopán (Belize),Severely endangered,Belize,BLZ
1728,Tulishi,Severely endangered,Sudan,SDN
1016,Central Cuicatec,Vulnerable,Mexico,MEX
1685,Ts'amay,Definitely endangered,Ethiopia,ETH
1604,Phalura,Definitely endangered,Pakistan,PAK
1268,Northern Popoloc,Vulnerable,Mexico,MEX
1274,Ixcatlán Mazatec,Vulnerable,Mexico,MEX
918,Patla-Chicontla Totonac,Severely endangered,Mexico,MEX
1647,Toram,Severely endangered,Chad,TCD
994,Northwestern Tlapanec,Vulnerable,Mexico,MEX
271,Dene,Vulnerable,Canada,CAN
1526,Micmac (Massachusetts),Definitely endangered,United States of America,USA
88,Argobba,Critically endangered,Ethiopia,ETH
708,Austral dialects,Definitely endangered,French Polynesia (France),PYF
1693,Belanda Bor,Definitely endangered,Sudan,SDN
1701,Feroge,Vulnerable,Sudan,SDN
1980,Hachijō,Definitely endangered,Japan,JPN
1853,Inga,Severely endangered,Colombia,COL
67,Kanga,Severely endangered,Sudan,SDN
2424,Lajia,Definitely endangered,China,CHN
1255,Lakha,Definitely endangered,Bhutan,BTN
2187,Mbya Guarani (Paraguay),Definitely endangered,Paraguay,PRY
1675,Mundurukú,Vulnerable,Brazil,BRA
767,Ojibwe,Severely endangered,United States of America,USA
586,Quichua (Salasaca),Definitely endangered,Ecuador,ECU
1182,Rongpo,Vulnerable,India,IND
557,Sanyi,Severely endangered,China,CHN
2284,Temuan,Severely endangered,Malaysia,MYS
1726,Tingal,Definitely endangered,Sudan,SDN
735,Wampis,Vulnerable,Peru,PER
2402,Wunai Bunu,Definitely endangered,China,CHN
739,Yanesha,Severely endangered,Peru,PER
1369,Mam (Mexico),Severely endangered,Mexico,MEX
1318,Pana,Definitely endangered,Burkina Faso,BFA
1983,Macushi (Guyana),Vulnerable,Guyana,GUY
466,Chukchi,Severely endangered,Russian Federation,RUS
1875,Cabécar,Vulnerable,Costa Rica,CRI
593,Awa Cuaiquer,Critically endangered,Colombia,COL
2172,Lishana Deni (Israel),Severely endangered,Israel,ISR
925,Central Pame,Vulnerable,Mexico,MEX
309,Puinave,Definitely endangered,Colombia,COL
309,Puinave,Definitely endangered,Venezuela (Bolivarian Republic of),VEN
1702,Mebengokre,Vulnerable,Brazil,BRA
316,Tunebo,Definitely endangered,Colombia,COL
316,Tunebo,Definitely endangered,Venezuela (Bolivarian Republic of),VEN
1015,Quechua of Peruvian Amazonia,Vulnerable,Peru,PER
1217,Asur,Definitely endangered,India,IND
2301,Bashkardi,Definitely endangered,Iran (Islamic Republic of),IRN
91,Burji,Vulnerable,Kenya,KEN
2431,Choyi,Definitely endangered,China,CHN
2061,Gazi,Definitely endangered,Iran (Islamic Republic of),IRN
2433,Guichong,Vulnerable,China,CHN
1332,Karagash,Definitely endangered,Russian Federation,RUS
1786,Natanzi,Severely endangered,Iran (Islamic Republic of),IRN
1783,Nayini,Severely endangered,Iran (Islamic Republic of),IRN
1439,Parya,Severely endangered,Uzbekistan,UZB
1439,Parya,Severely endangered,Tajikistan,TJK
1439,Parya,Severely endangered,Afghanistan,AFG
103,Segeju,Severely endangered,United Republic of Tanzania,TZA
1795,Sivandi,Definitely endangered,Iran (Islamic Republic of),IRN
2302,Soi,Definitely endangered,Iran (Islamic Republic of),IRN
1852,Tucano (Brazil),Vulnerable,Brazil,BRA
320,Wapishana (Guyana),Vulnerable,Guyana,GUY
1739,Yulu,Vulnerable,Central African Republic,CAF
1739,Yulu,Vulnerable,Democratic Republic of the Congo,COD
1739,Yulu,Vulnerable,Sudan,SDN
2438,Zhaba,Vulnerable,China,CHN
1828,Sakapultek,Definitely endangered,Guatemala,GTM
1677,Chara,Vulnerable,Ethiopia,ETH
2339,Kosraean,Severely endangered,Micronesia (Federated States of),FSM
2339,Kosraean,Severely endangered,Nauru,NRU
1902,Waunana (Panama),Severely endangered,Panama,PAN
694,San Francisco del Mar Huave,Critically endangered,Mexico,MEX
692,Northern East Cree,Vulnerable,Canada,CAN
1317,Micmac (Canada),Vulnerable,Canada,CAN
2720,Northern Tepehuán,Definitely endangered,Mexico,MEX
1087,Miju,Vulnerable,China,CHN
1087,Miju,Vulnerable,India,IND
879,Rio Grande Keresan,Definitely endangered,United States of America,USA
1281,Western Mazatec,Vulnerable,Mexico,MEX
1676,Bussa,Vulnerable,Ethiopia,ETH
1694,Beli,Definitely endangered,Sudan,SDN
2444,Chesu,Definitely endangered,China,CHN
57,Thuri,Vulnerable,Sudan,SDN
1053,Karata,Definitely endangered,Russian Federation,RUS
2375,Saulteau,Vulnerable,Canada,CAN
1166,Kumāle,Severely endangered,Nepal,NPL
929,Lower Northwestern Otomí,Vulnerable,Mexico,MEX
83,Dimme,Vulnerable,Ethiopia,ETH
585,Chiquitano (Bolivia),Definitely endangered,Bolivia (Plurinational State of),BOL
1729,Tumtum,Severely endangered,Sudan,SDN
1042,Bezhta,Definitely endangered,Russian Federation,RUS
1115,Thakali,Vulnerable,Nepal,NPL
74,Dongotono,Vulnerable,Sudan,SDN
1763,Mawé,Vulnerable,Brazil,BRA
498,Shor,Severely endangered,Russian Federation,RUS
992,Central Tlapanec,Vulnerable,Mexico,MEX
2366,Oji-Cree,Vulnerable,Canada,CAN
65,Keiga,Severely endangered,Sudan,SDN
2271,Ampibabo Lauje,Vulnerable,Indonesia,IDN
1631,Cashinahua (Brazil),Vulnerable,Brazil,BRA
32,Geji cluster,Severely endangered,Nigeria,NGA
1879,Mbya Guarani (Brazil),Vulnerable,Brazil,BRA
1010,Moklen,Definitely endangered,Myanmar,MMR
1010,Moklen,Definitely endangered,Thailand,THA
2624,Nauruan,Severely endangered,Nauru,NRU
1818,Nheengatu / Yeral (Brazil),Severely endangered,Brazil,BRA
2299,Parachi,Definitely endangered,Afghanistan,AFG
1014,Quechua of San Martín,Severely endangered,Peru,PER
1293,Sawkna,Critically endangered,Libyan Arab Jamahiriya,LBY
1100,Sulung,Definitely endangered,China,CHN
1100,Sulung,Definitely endangered,India,IND
1060,Tindi,Definitely endangered,Russian Federation,RUS
785,Western Apache,Definitely endangered,United States of America,USA
323,Yanomami (Brazil),Vulnerable,Brazil,BRA
1460,Yazgulami,Severely endangered,Tajikistan,TJK
432,Chantyal,Definitely endangered,Nepal,NPL
2341,Mortlockese,Definitely endangered,Micronesia (Federated States of),FSM
1767,Baníwa do Içana,Vulnerable,Brazil,BRA
1767,Baníwa do Içana,Vulnerable,Colombia,COL
1767,Baníwa do Içana,Vulnerable,Venezuela (Bolivarian Republic of),VEN
285,"Akawaio (Guyana, Venezuela)",Definitely endangered,Guyana,GUY
285,"Akawaio (Guyana, Venezuela)",Definitely endangered,Venezuela (Bolivarian Republic of),VEN
1039,Akhvakh,Definitely endangered,Russian Federation,RUS
420,Veps,Severely endangered,Russian Federation,RUS
2372,Qikiqtaaluk nigiani,Vulnerable,Canada,CAN
1829,Sipakapense,Definitely endangered,Guatemala,GTM
1871,Bribri (Costa Rica),Vulnerable,Costa Rica,CRI
1301,Bainouk-Gunyaamolo,Vulnerable,Senegal,SEN
1305,Kwatay,Severely endangered,Senegal,SEN
2248,Baheng (Viet Nam),Vulnerable,Viet Nam,VNM
909,Central Zoque,Definitely endangered,Mexico,MEX
1605,Dameli,Severely endangered,Pakistan,PAK
1138,Sak (Bangladesh),Severely endangered,Bangladesh,BGD
1603,Yidgha,Definitely endangered,Pakistan,PAK
1486,Southeastern Tarahumara,Vulnerable,Mexico,MEX
634,Chimané,Vulnerable,Bolivia (Plurinational State of),BOL
73,Dilling,Definitely endangered,Sudan,SDN
851,San Dionisio del Mar Huave,Definitely endangered,Mexico,MEX
72,Lafofa,Severely endangered,Sudan,SDN
2220,Akeu,Definitely endangered,Lao People's Democratic Republic,LAO
2220,Akeu,Definitely endangered,Myanmar,MMR
2220,Akeu,Definitely endangered,Thailand,THA
2429,Anung (China),Critically endangered,China,CHN
1040,Bagvalal,Definitely endangered,Russian Federation,RUS
1671,Bambassi,Definitely endangered,Ethiopia,ETH
288,Barí,Vulnerable,Colombia,COL
1435,Bartangi,Severely endangered,Tajikistan,TJK
983,Bokar,Vulnerable,China,CHN
983,Bokar,Vulnerable,India,IND
444,Brokpa,Definitely endangered,Bhutan,BTN
900,Creek,Definitely endangered,United States of America,USA
2002,Cubeo (Colombia),Vulnerable,Colombia,COL
450,Dagur (Hailar),Definitely endangered,China,CHN
2524,Damal,Vulnerable,Indonesia,IDN
123,Dhaiso,Definitely endangered,United Republic of Tanzania,TZA
1206,Gorum,Definitely endangered,India,IND
1922,Guarayu,Definitely endangered,Bolivia (Plurinational State of),BOL
1597,Gutnish,Definitely endangered,Sweden,SWE
870,Hopi,Vulnerable,United States of America,USA
30,Ilue,Critically endangered,Nigeria,NGA
1962,Jibbali,Severely endangered,Oman,OMN
1602,Kalasha,Severely endangered,Pakistan,PAK
117,Kami,Severely endangered,United Republic of Tanzania,TZA
529,Kathu,Definitely endangered,China,CHN
2068,Khojki,Severely endangered,Oman,OMN
128,Khwe,Definitely endangered,Namibia,NAM
1188,Kom,Definitely endangered,India,IND
2183,Korandje,Severely endangered,Algeria,DZA
531,Lachi,Definitely endangered,Viet Nam,VNM
2426,Mak,Definitely endangered,China,CHN
709,Manihiki,Definitely endangered,Cook Islands,COK
388,Megleno-Romanian,Severely endangered,Greece,GRC
388,Megleno-Romanian,Severely endangered,The former Yugoslav Republic of Macedonia,MKD
1094,Miji,Definitely endangered,India,IND
2413,Mo'ang (China),Definitely endangered,China,CHN
2243,Mo'ang (Viet Nam),Definitely endangered,Viet Nam,VNM
1349,Molise Croatian,Severely endangered,Italy,ITA
2454,Moroccan Judeo-Arabic (Morocco),Severely endangered,Morocco,MAR
2436,Namuyi,Vulnerable,China,CHN
2313,Padoe,Vulnerable,Indonesia,IDN
307,Patamona (Guyana),Vulnerable,Guyana,GUY
1193,Pu,Critically endangered,India,IND
310,Pume,Definitely endangered,Venezuela (Bolivarian Republic of),VEN
1103,Singpho,Definitely endangered,India,IND
1216,Turi,Definitely endangered,India,IND
1063,Udi (Azerbaijan),Severely endangered,Azerbaijan,AZE
1979,Yecuana (Venezuela),Vulnerable,Venezuela (Bolivarian Republic of),VEN
1125,Jirel,Definitely endangered,Nepal,NPL
468,Dolgan,Definitely endangered,Russian Federation,RUS
2057,Romani (Colombia),Vulnerable,Colombia,COL
1160,Tsum,Definitely endangered,Nepal,NPL
993,Northern Tlapanec,Vulnerable,Mexico,MEX
2028,Taroko,Vulnerable,China,CHN
151,Kivallirmiutut,Vulnerable,Canada,CAN
1283,Puebla Mazatec,Vulnerable,Mexico,MEX
954,Zapotec of Petapa,Definitely endangered,Mexico,MEX
1086,Dungmali,Definitely endangered,Nepal,NPL
1427,Saryg Yugur,Severely endangered,China,CHN
2373,Qikiqtaaluk uannangani,Vulnerable,Canada,CAN
1689,Afitti,Severely endangered,Sudan,SDN
748,Nomatsiguenga,Severely endangered,Peru,PER
308,Piapoko,Definitely endangered,Colombia,COL
308,Piapoko,Definitely endangered,Venezuela (Bolivarian Republic of),VEN
713,Tokelauan,Severely endangered,Tokelau,TKL
2326,Wotu,Vulnerable,Indonesia,IDN
1111,Wambule,Vulnerable,Nepal,NPL
688,Southern East Cree,Vulnerable,Canada,CAN
1673,Arbore,Definitely endangered,Ethiopia,ETH
58,Ebang,Severely endangered,Sudan,SDN
1327,Tafi,Vulnerable,Ghana,GHA
1101,Puma,Severely endangered,Nepal,NPL
1742,Gyele,Definitely endangered,Cameroon,CMR
1742,Gyele,Definitely endangered,Equatorial Guinea,GNQ
1744,Bwisi,Definitely endangered,Congo,COG
1744,Bwisi,Definitely endangered,Gabon,GAB
267,Eastern Montagnais,Vulnerable,Canada,CAN
1545,Atikamekw,Vulnerable,Canada,CAN
906,Western Zoque,Vulnerable,Mexico,MEX
878,Acoma-Laguna,Definitely endangered,United States of America,USA
1097,Aka,Definitely endangered,India,IND
1097,Aka,Definitely endangered,Sudan,SDN
1313,Baga Manduri,Definitely endangered,Guinea,GIN
13,Baga Sitemu,Severely endangered,Guinea,GIN
1044,Botlikh,Definitely endangered,Russian Federation,RUS
1181,Bunan,Definitely endangered,India,IND
749,Cashinahua (Peru),Definitely endangered,Peru,PER
581,Cha'palaa,Definitely endangered,Ecuador,ECU
459,Evenki (Manchuria),Severely endangered,China,CHN
523,Gazhuo,Definitely endangered,China,CHN
1047,Godoberi,Definitely endangered,Russian Federation,RUS
670,"Kari'ña (Guyana, Suriname)",Severely endangered,Guyana,GUY
670,"Kari'ña (Guyana, Suriname)",Severely endangered,Suriname,SUR
2174,Lishan Didan (Israel),Severely endangered,Israel,ISR
2233,Maleng,Definitely endangered,Lao People's Democratic Republic,LAO
2312,Napu,Vulnerable,Indonesia,IDN
2316,Rahambuu,Vulnerable,Indonesia,IDN
1127,Shingsaba,Vulnerable,China,CHN
1127,Shingsaba,Vulnerable,Nepal,NPL
1431,Sinkiang Dagur,Definitely endangered,China,CHN
1441,Taa,Definitely endangered,Botswana,BWA
54,Tennet,Vulnerable,Sudan,SDN
1920,Wapishana (Brazil),Definitely endangered,Brazil,BRA
1908,Yagua,Definitely endangered,Peru,PER
1932,Yanomám,Vulnerable,Brazil,BRA
1981,Yanomami (Venezuela),Vulnerable,Venezuela (Bolivarian Republic of),VEN
2404,Younuo Bunu,Definitely endangered,China,CHN
717,Zenaga (Mauritania),Severely endangered,Mauritania,MRT
1551,Baghati,Critically endangered,India,IND
1552,Bharmauri,Definitely endangered,India,IND
1832,Uspantek,Vulnerable,Guatemala,GTM
2196,Khang Quang Lam,Severely endangered,Viet Nam,VNM
1323,Konni,Vulnerable,Ghana,GHA
1727,Tocho,Severely endangered,Sudan,SDN
976,Mixtec of the Puebla-Oaxaca border,Definitely endangered,Mexico,MEX
1158,Nupri,Definitely endangered,Nepal,NPL
1926,Ayoreo,Definitely endangered,Bolivia (Plurinational State of),BOL
543,Moyon,Definitely endangered,India,IND
2415,Utsat,Definitely endangered,China,CHN
85,Nayi,Vulnerable,Ethiopia,ETH
2690,Mussau-Emira,Definitely endangered,Papua New Guinea,PNG
1737,Narim,Definitely endangered,Sudan,SDN
1834,Garífuna (Guatemala),Vulnerable,Guatemala,GTM
1099,Nachiring,Severely endangered,Nepal,NPL
1269,Eastern Popoloc,Vulnerable,Mexico,MEX
1716,Nding,Critically endangered,Sudan,SDN
2218,Anung (Myanmar),Severely endangered,Myanmar,MMR
578,Camsá,Definitely endangered,Colombia,COL
883,Crow,Definitely endangered,United States of America,USA
554,Sak (Myanmar),Vulnerable,Myanmar,MMR
1720,Shwai,Critically endangered,Sudan,SDN
2576,Wano,Definitely endangered,Indonesia,IDN
2365,Northwestern Ojibwe,Vulnerable,Canada,CAN
1393,Bakpinka,Critically endangered,Nigeria,NGA
1736,Morokodo,Severely endangered,Sudan,SDN
1271,Eloxochitlán Mazatec,Vulnerable,Mexico,MEX
1311,Menik,Definitely endangered,Senegal,SEN
1899,Teribe (Panama),Definitely endangered,Panama,PAN
1725,Tima,Severely endangered,Sudan,SDN
1679,Mursi,Vulnerable,Ethiopia,ETH
2315,Pendau,Vulnerable,Indonesia,IDN
1285,Ayautla Mazatec,Vulnerable,Mexico,MEX
1752,Yucatec,Definitely endangered,Belize,BLZ
908,Sayultec,Definitely endangered,Mexico,MEX
991,Eastern Tlapanec,Vulnerable,Mexico,MEX
1052,Juhur (Caucasus),Definitely endangered,Azerbaijan,AZE
1052,Juhur (Caucasus),Definitely endangered,Russian Federation,RUS
5,Awjila,Severely endangered,Libyan Arab Jamahiriya,LBY
2274,Baleasang,Definitely endangered,Indonesia,IDN
1743,Benga,Definitely endangered,Gabon,GAB
1743,Benga,Definitely endangered,Equatorial Guinea,GNQ
2276,Besoa,Vulnerable,Indonesia,IDN
99,Boni,Definitely endangered,Kenya,KEN
1664,Bonjo,Severely endangered,Congo,COG
2484,Brokshat,Definitely endangered,India,IND
1045,Budukh,Severely endangered,Azerbaijan,AZE
76,Dahaalik,Critically endangered,Eritrea,ERI
686,East Greenlandic,Definitely endangered,Greenland (Kingdom of Denmark),GRL
676,Eastern Khanty,Definitely endangered,Russian Federation,RUS
25,Fyem,Severely endangered,Nigeria,NGA
1209,Geta?,Severely endangered,India,IND
1382,Gura,Severely endangered,Nigeria,NGA
1950,Harsusi,Definitely endangered,Oman,OMN
77,Hozo,Definitely endangered,Ethiopia,ETH
874,Jemez,Vulnerable,United States of America,USA
1322,Kamara,Definitely endangered,Ghana,GHA
2338,Kapingamarangi,Severely endangered,Micronesia (Federated States of),FSM
2680,Koitabu,Vulnerable,Papua New Guinea,PNG
1408,Kuk,Definitely endangered,Cameroon,CMR
533,Lai,Definitely endangered,China,CHN
1153,Limirong Tibetan,Definitely endangered,Nepal,NPL
2175,Lishanid Noshan (Israel),Severely endangered,Israel,ISR
385,Lude,Severely endangered,Russian Federation,RUS
1907,"Mbya Guarani (Argentina, Uruguay)",Severely endangered,Argentina,ARG
1907,"Mbya Guarani (Argentina, Uruguay)",Severely endangered,Uruguay,URY
1242,"Mohawk (Akwesasne, St. Regis)",Definitely endangered,United States of America,USA
489,Nanay,Severely endangered,China,CHN
489,Nanay,Severely endangered,Russian Federation,RUS
